,발전량,센서풍속,발전기전류A,발전기전류B,발전기전류C,기어오일온도,발전기출력,발전기속도,내부온도,냉각수온도,하이드로릭오일온도,피치압력,로터속도,권선온도A,권선온도B,권선온도C,변압기온도BUS,변압기온도A,변압기온도B,변압기온도C,발전기전압A,발전기전압B,발전기전압C,발전기운전상태
2020-02-16 0:33,0,3.730000019,17.55,15.91666667,15.13333333,50,-12.99166652,246.1083336,17,35,29,198.9716649,2.101666651,51,51,51,35,50.85,55,51.26666667,397.2333333,398.2333333,396.6666667,Run
2020-02-16 0:34,0,4,10,9,8,49.25,-8.800000191,249.4000003,17,35,29,194.5333341,2.074999928,51,51,51,35,50.5,55,51,397.5,398,396.8333333,Run
2020-02-16 0:35,0,4.029999733,13.18333333,12.18333333,10.86666667,49,-11.05166675,270.796667,17,35,29,188.4399991,2.218333308,51,51,51,35,50.5,55,51,397.2666667,398,396.8333333,Run
2020-02-16 0:36,0,4.199999809,12.18333333,11.25,10.01666667,49,-9.818333483,264.9083346,17,35,29,193.0866656,2.206666644,51,50.73333333,51,35,50.25,55,51,397.5166667,398,396.65,Run
2020-02-16 0:37,0,4.28000021,11.66666667,10.58333333,9.583333333,49,-10.20833349,236.3000025,17,35,29,189.7833344,1.979999957,50.31666667,50,50.4,35,50,55,51,398,398.4166667,396.4833333,Run
2020-02-16 0:38,0,4.989999771,11.08333333,10.08333333,8.9,49,-9.331666692,234.2683327,17,35,29,192.0666662,1.919999979,50,50,50,35,50,55,51,397.9,398.2333333,396.8166667,Run
2020-02-16 0:39,0,5.400000095,33,31.41666667,32.08333333,48.66666667,6.616666218,600.841657,16.66666667,35,29,191.8166656,4.666666567,50.58333333,50,50,35.08333333,50,55,51,398,398.5833333,397.25,Run
2020-02-16 0:40,1,6.519999981,122.0666667,123,127.0833333,49,147.0666659,1349.370011,16,35,29,195.5900014,11.13333344,50.33333333,50,50,36.76666667,50,55,51,398.1666667,399,397.5,Run
2020-02-16 0:41,3,7.860000134,166.1,167.6166667,171.25,49,200.8983348,1402.483331,16,35.93333333,29,196.3699987,11.55999991,51,50,50,37.85,50,55,51,398.4666667,398.9,397.7333333,Run
2020-02-16 0:42,4,7.579999924,149.05,150.7333333,154,49,180.4166649,1261.866677,15.58333333,36.76666667,29.26666667,193.3966662,10.46166666,51,50,50,38.68333333,50,55,51,397.8166667,398.5666667,397.4,Run
2020-02-16 0:43,3,7.960000038,198.8666667,200.4333333,204.2666667,49,240.1683337,1451.296682,15,37.66666667,30,191.4150017,11.92666672,51.01666667,50.4,50.35,39.51666667,50,55,51,398.95,399.0833333,397.9333333,Run
2020-02-16 0:44,6,8.270000458,400.15,400.7666667,404.1666667,49.91666667,480.9516612,1629.126666,15,38.5,30,193.0383339,13.41833347,51.26666667,50.58333333,51,41.5,50,55,51,399.4166667,399.2666667,398.5,Run
2020-02-16 0:45,9,8.369999886,408.4166667,408.4833333,412.4166667,50,491.6583267,1871.943327,15,39.51666667,30,189.7100009,15.51166674,52,51.01666667,51.6,41.91666667,50,55,51,399.8166667,399.65,398.9,Run
2020-02-16 0:46,6,8.050000191,322.5666667,323.9166667,327.5,50.26666667,388.1266683,1612.653333,15,38.55,30,190.0983345,13.21999989,52.43333333,52,52,40.28333333,50,55,51,399,399.25,398.25,Run
2020-02-16 0:47,8,8.75,382.2333333,383.15,387.0666667,51,460.6983294,1758.319981,15,36.5,30,190.4366659,14.56000007,52.76666667,52.08333333,52,38.41666667,50.1,55,51,399.9833333,399.8166667,398.7333333,Run
2020-02-16 0:48,5,7.840000153,195.65,197.6,201.1833333,51,236.9350014,1432.738342,15,36.1,30,197.2433327,11.86833334,53,52.1,52.95,38.51666667,50.56666667,55,51,398.4833333,399.0833333,397.9,Run
2020-02-16 0:49,3,8.449999809,207.4666667,209.4,212.8833333,51,250.9549965,1442.346672,14.73333333,37.26666667,30,196.7949997,11.88333327,53.35,53,52.93333333,39.51666667,50.93333333,55,51,398.5333333,399,397.6,Run
2020-02-16 0:50,5,7.389999866,225.3,226.6,230.35,51,271.4416644,1471.241663,14.41666667,38.18333333,30,196.6949987,12.12333342,53.16666667,53,53,40.35,51,55,51,398.8166667,399,397.6666667,Run
2020-02-16 0:51,7,7.519999981,503.7,504.3,508.2,51,604.699999,1777.709996,14,39.01666667,30,195.7266637,14.64833341,53.66666667,53,53,41.76666667,51,55,51,398.8333333,399.1666667,398.0166667,Run
2020-02-16 0:52,12,8.170000076,456.0833333,456.5833333,460.8333333,51.25,549.3399963,1855.825008,14,39.66666667,30,196.6749982,15.33666684,54.53333333,53.93333333,53.76666667,42.06666667,51,55,51.5,399.5833333,399.2333333,398.5,Run
2020-02-16 0:53,10,9,500.2166667,500.7,504.95,52,602.3249985,1840.931669,14,37.66666667,30.5,195.9683337,15.21000001,54.6,54.5,54.25,40.25,51,55,51.33333333,399.5333333,399.8166667,398.5666667,Run
2020-02-16 0:54,8,8.680000305,335.1,336.0166667,340.1833333,52,404.1050003,1676.374998,14,36.16666667,31,198.7583338,13.83166668,55.41666667,54.91666667,55,38.65,51,55,52,399.5833333,399.3333333,398.6,Run
2020-02-16 0:55,7,8.989999771,350.5666667,351.4166667,355.4166667,52,422.9449992,1634.65498,14,36.51666667,31,196.3316666,13.52833335,55.85,55,55,39.35,51,55,52,399.8,399.1666667,398.55,Run
2020-02-16 0:56,8,8.550000191,423.1166667,424.1833333,428.0166667,52,508.3616669,1719.405007,14,37.76666667,31,195.7849998,14.21166665,55.83333333,55.35,55.25,40.68333333,51,55,52,399.1833333,399.1666667,398.1833333,Run
2020-02-16 0:57,10,8.850000381,506.5666667,507.4,511.3166667,52,610.1633331,1794.976644,14,39.08333333,31,197.8050013,14.8116667,56.23333333,55.6,56,42.43333333,51,55,52,399.4166667,399.3333333,398.4333333,Run
2020-02-16 0:58,7,8.989999771,277.6,279.3666667,283.0333333,52.23333333,335.246669,1581.7683,14,39.58333333,31,197.7850019,13.08666676,57,56,56.1,41.31666667,51,55,52,398.9,399.25,398.0666667,Run
2020-02-16 0:59,6,9.150000572,316.5666667,318.3,321.9,52,381.9500005,1624.544985,14,37.46666667,31.41666667,197.2500003,13.39833325,57,56.41666667,56.43333333,39.46666667,51,55,52,399.5,398.9166667,398.1,Run
2020-02-16 1:00,6,8.800000191,253.15,254.9,257.9,52,304.9866623,1432.306673,14,36,31.85,197.2450007,11.80333339,57,56.5,56.65,38.18333333,51,55,52,398.9833333,398.9166667,397.9166667,Run
2020-02-16 1:01,6,9.019999504,478.75,480.0666667,483.65,52,576.1883357,1710.476678,14,36.68333333,32,196.3150002,14.08166668,57.33333333,56.81666667,57,40.01666667,51,55,52,399.6166667,399.4166667,398.4166667,Run
2020-02-16 1:02,12,9.470000267,532,533.35,537,52.76666667,641.8583354,1764.201668,14,37.76666667,32,197.3583346,14.63666692,57.93333333,57.43333333,57.33333333,41.5,51,55,52,399.75,399.75,398.75,Run
2020-02-16 1:03,9,8.569999695,466.7333333,467.7333333,471.5666667,53,561.778334,1734.76665,13.91666667,39.33333333,32,195.7600016,14.29833337,58.08333333,57.93333333,58,42.68333333,51,55,52,400.2333333,399.6833333,398.75,Run
2020-02-16 1:04,10,9.539999962,462.0833333,463.6,467.1,53,557.3983368,1693.476646,13.93333333,39.3,32,197.0149986,13.98666668,59.15,58.1,58.68333333,41.95,51,55,52,400.0666667,399.8166667,398.8333333,Run
2020-02-16 1:05,8,9.039999962,393.75,395.4833333,399.0666667,53,474.8483363,1682.435,13.9,37.31666667,32,196.8116656,13.90833335,59.43333333,59,59,39.48333333,51,55,52,400.3333333,399.7666667,398.8333333,Run
2020-02-16 1:06,7,9.649999619,309.4666667,311.3833333,314.7333333,53,374.0999997,1529.073342,14,36,32,197.8416695,12.65333333,59.16666667,59,59,38.68333333,51,55,52,400.1,399.6833333,398.6833333,Run
2020-02-16 1:07,6,9.640000343,336.1666667,338.3166667,341.65,53,405.9033254,1553.323338,13.41666667,36.83333333,32,197.2966654,12.77833341,59.66666667,59,59,40,51,55,52,399.6833333,399.6666667,398.6,Run
2020-02-16 1:08,8,9.850000381,324.85,327.1666667,330.3333333,53,393.2016658,1564.97333,13.21666667,38.2,32,197.7850001,12.92333342,59.43333333,58.98333333,59,41.01666667,51,55,52,400.0666667,400,398.9166667,Run
2020-02-16 1:09,6,10.59000015,384.6333333,386.0666667,389.3833333,53,464.95,1605.756671,13.08333333,39.35,32.43333333,197.123334,13.25999991,59.06666667,58.85,59,42,51,55,52,400.4,399.9166667,399.2333333,Run
2020-02-16 1:10,9,10.28999996,421.65,423.25,426.8166667,53,509.3199961,1681.488346,13,39,33,197.0600001,13.86833326,59.41666667,58.75,59,41.16666667,51,55,52,400.15,400,399,Run
2020-02-16 1:11,9,9.920000076,480.9666667,482.2166667,485.7333333,53,579.7600026,1855.845003,13,36.81666667,33,198.6666682,15.32500011,59.5,59,59,39.16666667,51,55,52,400.7666667,400.0833333,399.6833333,Run
2020-02-16 1:12,9,10.13000011,437.75,439.35,442.75,53.35,528.2516642,1781.873346,13,36,33,199.3483325,14.73666674,59.15,59,59,39.26666667,51,55,52,400.65,400.0833333,399.3166667,Run
2020-02-16 1:13,9,10.43000031,407.7166667,409.9833333,412.9833333,52.98333333,491.6050039,1729.316679,13,37.1,33,196.5433352,14.3033333,59.56666667,59,59,40.01666667,51,55,52,399.7333333,399.1666667,398.65,Run
2020-02-16 1:14,11,9.710000038,700.8833333,702.4333333,705.4333333,51.91666667,841.8833455,1861.411676,13,38.26666667,33,198.0366669,15.33500029,59.7,59,59,42.28333333,51,55,52,399.9333333,399.4333333,398.85,Run
2020-02-16 1:15,12,10.46000004,523.5666667,527.7,533.8166667,51,631.9566633,1846.248326,13,39.6,33,197.6683329,15.25333344,60,59.68333333,59.5,42.4,51,55,52,399.5166667,399.1666667,398.5166667,Run
2020-02-16 1:16,16,11.22999954,904.1333333,912.85,920.2833333,51,1092.564999,1963.215009,13,38.56666667,33,196.573334,16.22333342,60.33333333,59.18333333,59.66666667,40.73333333,51,55,52,399.75,399,398.5,Run
2020-02-16 1:17,13,11.88000011,590.3333333,599.9666667,607.0833333,51,715.0533366,1812.216659,13,36.48333333,33,197.5349993,14.96833355,60.1,59.73333333,59.58333333,38.33333333,51,55,52,399.5166667,399,398.2833333,Run
2020-02-16 1:18,19,11.73999977,1015.216667,1024.183333,1031.566667,51,1226.591653,1963.116661,13,36.01666667,33,198.1450012,16.22166681,60.15,59.58333333,60,39.41666667,51,55,52,399.8166667,399,398.5833333,Run
2020-02-16 1:19,18,11.23999977,951.3666667,960.95,968.0166667,51.58333333,1148.416678,1973.034993,13,37.33333333,33,191.9449979,16.30833308,60.76666667,60,60,40.58333333,51,55,52,399.6666667,399,398.75,Run
2020-02-16 1:20,20,11.68000031,922.3666667,931.9,938.7,52,1114.666669,1965.744989,12.66666667,38.6,33.46666667,192.1466672,16.25500018,60.86666667,60.73333333,60.18333333,41.5,51,55.26666667,52.91666667,400,399.0166667,398.9333333,Run
2020-02-16 1:21,19,12.73999977,915.35,923.5666667,930.7333333,52,1106.518333,1959.993325,13,37.55,33,188.7299995,16.18666671,61.23333333,60.68333333,61,40.05,51,56,53,400,399.3166667,399.0833333,Run
2020-02-16 1:22,16,12.35999966,743.8,752.4833333,760.15,52,900.4516556,1942.521667,13,35.56666667,33,191.8899994,16.0333336,61.98333333,61,61,37.88333333,51.91666667,56,53,400.3166667,399.3166667,399.2333333,Run
2020-02-16 1:23,18,11.98999977,1090.483333,1100.833333,1107.5,52,1315.824997,1974.793349,12.91666667,33.98333333,33,192.7483304,16.31000004,61.76666667,61.23333333,61.1,37,52,56,53,400.0166667,399.1833333,398.9166667,Run
2020-02-16 1:24,27,12.7300005,1149.816667,1160.133333,1166.866667,52,1390.836672,1965.411658,13,33,33,191.770002,16.22999996,62.18333333,62.03333333,62,36.81666667,52,56,53,400.0666667,399.2333333,398.9166667,Run
2020-02-16 1:25,18,12.7699995,985.7333333,997.0666667,1003.716667,52,1191.326664,1973.651654,13,32.08333333,33,189.2550026,16.32333298,62.73333333,62.18333333,62,35.35,52,56,53.01666667,399.6833333,399,398.35,Run
2020-02-16 1:26,24,12.2300005,1228.116667,1239.466667,1245.65,52,1484.188316,1968.118355,12.4,31.41666667,33,191.3183334,16.2733333,63.36666667,63,62.51666667,36.01666667,52,56,54,400,399,398.9166667,Run
2020-02-16 1:27,22,13.05000019,1007,1017.95,1024.35,52,1218.251671,1966.064996,12.18333333,32.5,33,192.6949992,16.25,63.66666667,63.58333333,63,37,52,56.1,54,399.9166667,399.2666667,398.9,Run
2020-02-16 1:28,16,12.89999962,632.7166667,648.3,655.2,52,768.4166636,1906.223332,12,34.2,33,189.0433334,15.76000017,64,63.33333333,63.5,37.1,52,57,54,400.35,399.3333333,398.85,Run
2020-02-16 1:29,11,13.01000023,607.8166667,618.65,624.4,52,735.4183345,1801.346663,12,34.31666667,33,194.4449989,14.84666662,63.98333333,63.41666667,63,36.6,52.83333333,57,54,400.1666667,399.1666667,398.7666667,Run
2020-02-16 1:30,20,12.14999962,1161.85,1173.133333,1178.416667,52,1404.96833,1962.280013,12,32.56666667,33,190.6199999,16.20666685,63.43333333,63.66666667,63.01666667,36.65,53,57,54,400.0833333,399,398.9833333,Run
2020-02-16 1:31,18,12.42000008,799.7,810.95,816.15,52,969.8099986,1901.936682,12,31.65,33,191.6000015,15.7150001,64.26666667,63.56666667,64,34.95,53,57,54.01666667,400.4166667,399.1666667,399.0333333,Run
2020-02-16 1:32,19,12.48999977,992.85,1003.816667,1009.316667,52,1199.893327,1968.393345,12,31.35,33,193.7750005,16.23666662,64.5,63.91666667,64,35.28333333,53,57,55,399.9166667,399,398.8166667,Run
2020-02-16 1:33,24,12.90999985,1169.433333,1179.866667,1185.866667,52,1411.961652,1971.518327,12,32.76666667,33,189.6983358,16.30000019,64.35,64.6,64,37.36666667,53,57,55,399.8333333,399.25,398.9166667,Run
2020-02-16 1:34,22,12.48999977,999.0833333,1009.666667,1016.083333,52,1206.971677,1970.281675,12,34.51666667,33,190.2333349,16.24166663,65.31666667,64.6,64.91666667,38.66666667,53,57.43333333,55,400,399.0833333,398.9166667,Run
2020-02-16 1:35,23,12.56000042,1434.75,1446.15,1451.383333,52,1731.296661,1980.513342,12,34.41666667,33,193.2133341,16.34499992,65.65,65.08333333,65.16666667,38.5,53.33333333,58,55,400.1666667,399.1666667,399.1666667,Run
2020-02-16 1:36,32,14.15999985,1489.433333,1500.266667,1505.683333,52.6,1799.046676,1959.718339,12,33.48333333,33,195.6516645,16.18333327,66.48333333,66.68333333,66.18333333,38.65,54,58,55,400.5,399.35,399.35,Run
2020-02-16 1:37,29,13.65999985,1500.966667,1511.95,1516.55,53,1810.133344,1966.543345,12,33,33,195.3000023,16.23833342,67.5,67.43333333,67,38,54,58,55.93333333,400.25,399.15,399.2333333,Run
2020-02-16 1:38,30,14.09000015,1468.4,1479.9,1484.566667,53,1772.146663,1972.363357,12,32.58333333,33,196.9849998,16.2833333,68.68333333,68.15,68.18333333,37.56666667,54,58.25,56,400,399,399,Run
2020-02-16 1:39,25,14.40999985,1089.133333,1106.65,1112.466667,53,1316.928338,1966.446663,12,32,33,197.5350004,16.22833341,69.03333333,69.15,68.68333333,36.63333333,54.08333333,59,56,399.9,399.0833333,398.9833333,Run
2020-02-16 1:40,22,13.73999977,1284.45,1294.633333,1300.633333,53,1549.243321,1970.933331,12,31.58333333,33,190.8316658,16.28000024,68.75,69.06666667,68.58333333,35.85,55,59,56.58333333,400.0666667,399.0666667,398.9166667,Run
2020-02-16 1:41,32,14.71000004,1642.466667,1654.1,1659.466667,53,1979.863326,1975.581663,11.73333333,32.03333333,33,195.8199997,16.30999997,69.58333333,69.18333333,69.38333333,38.15,55,59,57,400.0166667,399.0833333,399,Run
2020-02-16 1:42,33,14.7699995,1468.633333,1480,1486.416667,53,1774.574998,1957.365007,11,34.36666667,33,197.2599996,16.16666683,70.36666667,70.41666667,70.18333333,40.5,55,59.43333333,57,400.2333333,399.0833333,399.0833333,Run
2020-02-16 1:43,21,14.03999996,929.1333333,941.2166667,947.1166667,53,1125.243345,1968.249996,11.18333333,34.9,33,196.8516652,16.26999973,70.41666667,70.75,70.31666667,38.45,55.76666667,60,57.68333333,399.8333333,399,398.3166667,Run
2020-02-16 1:44,24,14.06000042,1365.516667,1376.75,1382.25,53,1650.564986,1949.378339,11.3,33.65,33,198.0700007,16.1183335,70.48333333,70.26666667,70,37.83333333,56,60,58,400.3333333,399.1666667,399,Run
2020-02-16 1:45,23,14.69000053,1142,1153.25,1158.583333,53,1378.054995,1970.126672,11.16666667,32.66666667,33,198.2733325,16.26833337,70.85,70.5,70.41666667,36.56666667,56,60.08333333,58,399.5666667,399,398.3333333,Run
2020-02-16 1:46,28,14.03999996,1525.65,1537.033333,1542.066667,53,1838.055005,1972.740009,11,32,33.08333333,196.7449987,16.28833323,70.8,71.21666667,70.53333333,37,56.18333333,61,58.26666667,399.9666667,399,398.8833333,Run
2020-02-16 1:47,31,14.68000031,1495.733333,1507.616667,1511.983333,53.18333333,1802.98666,1974.846655,11,32,33.68333333,196.6066666,16.30500008,71.83333333,71.78333333,71.85,37,57,61,59,399.9333333,399,398.9166667,Run
2020-02-16 1:48,32,14.46000004,1651.9,1663.116667,1667.8,54,1991.816683,1968.936668,11,31.91666667,34,198.0650004,16.26500006,73.1,72.66666667,72.6,37.35,57,61,59,400.1666667,399,398.9166667,Run
2020-02-16 1:49,34,13.31999969,1657.233333,1668.8,1672.983333,54,1997.69833,1973.278326,11,32.86666667,34,196.2949997,16.28500026,73.78333333,73.91666667,73.35,39.11666667,57.18333333,61.75,59.6,400,398.9166667,398.9166667,Run
2020-02-16 1:50,31,14.44999981,1523.866667,1534.916667,1539.433333,54,1839.493329,1961.109996,11,34.93333333,34,198.5533323,16.21500006,74.41666667,74.66666667,74,41,58,62,60,400.1666667,399.0833333,399,Run
2020-02-16 1:51,33,14.09000015,1595.783333,1606.533333,1611.416667,54,1923.054993,1973.385006,11,35,34,196.6699959,16.30500002,75.56666667,75.01666667,74.83333333,40.41666667,58,62.1,60.01666667,399.7166667,399,398.65,Run
2020-02-16 1:52,33,14.65999985,1594.233333,1604.75,1609.316667,54,1921.523348,1959.593331,11,34.16666667,34,196.7700005,16.19833361,75.93333333,76.25,75.43333333,39.9,58.43333333,63,61,400.0666667,399,398.9166667,Run
2020-02-16 1:53,29,14.75,1348.666667,1360.433333,1365.016667,54,1628.081661,1968.669985,11,33.81666667,34,197.003332,16.27166646,76.16666667,76.6,76,38.73333333,59,63,61,400,399,398.7333333,Run
2020-02-16 1:54,25,14.2699995,1425.233333,1436.016667,1441.616667,54,1716.365012,1982.688318,11,33,34.18333333,197.7233335,16.33500001,76.56666667,76.23333333,76,37.58333333,59,63.51666667,61.35,399.4166667,398.9166667,398.35,Run
2020-02-16 1:55,34,16.51000023,1662.166667,1672.983333,1678.666667,54,2002.404997,1971.835024,10.16666667,32.33333333,35,195.9833326,16.25333331,77.18333333,77.23333333,76.58333333,38,59.75,64,62,399.9166667,399,398.9166667,Run
2020-02-16 1:56,39,16.13999939,1656.816667,1668.583333,1673.416667,54,1996.424998,1966.073332,10,32,35,196.7049983,16.27833325,77.5,78.16666667,77.91666667,38,60,64,62,399.8666667,398.7666667,398.8666667,Run
2020-02-16 1:57,27,16.54999924,1661.933333,1673.783333,1678.416667,54.76666667,2002.404989,1970.199984,10,32,35,196.8649994,16.24499982,78.91666667,78.36666667,78.68333333,38,60.26666667,64.68333333,62.85,399.8666667,398.8333333,398.5333333,Run
2020-02-16 1:58,34,16.14999962,1660.9,1671.566667,1677.166667,55,2000.38667,1970.808313,10,32,35,196.621666,16.30666641,79.68333333,79.5,79.35,38,61,65,63,399.7333333,398.5666667,398.5666667,Run
2020-02-16 1:59,33,15.85999966,1662.2,1673.666667,1678.916667,55,2002.394985,1967.883315,10,32,35,195.801666,16.23166672,79.66666667,80.48333333,80,38,61,65.1,63.66666667,399.7833333,398.5333333,398.5166667,Run
2020-02-16 2:00,33,16.70999908,1660.966667,1672.633333,1677.783333,55,2000.51167,1971.593329,10,32,35,195.2449994,16.25666677,80.4,80.43333333,80.08333333,38,61.85,66,64,399.5833333,398.6666667,398.3333333,Run
